0,0.2238450783764038,0.05706666666666667,0.35842281038878354,0.09,0.19896771694349077,0.0492
1,0.15259974385232078,0.043116666666666664,0.28197757870309553,0.0764,0.15231592297102517,0.0404
2,0.10304699379769952,0.028983333333333333,0.24041796315559605,0.064,0.12014087425225611,0.0312
3,0.07699040286902918,0.02235,0.21235511751279437,0.0598,0.09962668810844767,0.0272
4,0.05886472642362349,0.0161,0.20082328010251052,0.0566,0.09461131248421893,0.026
5,0.050008600777943675,0.01385,0.19364784344175795,0.055,0.08745954396012887,0.0242
6,0.03874235788158211,0.00965,0.18211373315265295,0.053,0.08334667267038381,0.0226
7,0.030549361806570308,0.00685,0.17041472480354347,0.0484,0.08098313171900061,0.024
8,0.024517621008783377,0.004933333333333333,0.1657696327983877,0.0454,0.07698024646279959,0.022
9,0.023651451332522517,0.004816666666666667,0.1700953839270051,0.0474,0.07426529136801477,0.0216
10,0.01884031564602171,0.003183333333333333,0.16629688287660743,0.0464,0.07381848877142119,0.0212
11,0.016536756523103123,0.002533333333333333,0.16371799011054394,0.0454,0.070970673872311,0.0194
12,0.014214475125855152,0.002033333333333333,0.16080459596842403,0.0444,0.0697688476365757,0.0188
13,0.012436749846074457,0.0013166666666666667,0.15638166070438156,0.0448,0.07079807702309676,0.019
14,0.011542268999373478,0.0012833333333333334,0.1582576224241328,0.0434,0.07049705705273833,0.0186
15,0.010031799104645106,0.0009666666666666667,0.1588199174419532,0.0436,0.06893917527211024,0.0186
16,0.009421069900128372,0.0006833333333333333,0.16061189516865887,0.044,0.07005687371332452,0.0184
17,0.00855728293838992,0.0005666666666666667,0.15660536767147795,0.0434,0.0697250373610688,0.0176
18,0.007504657624213294,0.0004,0.15700831136912233,0.0434,0.06652885222421637,0.0178
19,0.00699402392937506,0.00031666666666666665,0.1569381026789237,0.0428,0.06702818660003632,0.0178
20,0.006482030782995297,0.00028333333333333335,0.15827393303304993,0.0432,0.06695288292462796,0.0172
