0,0.16934982100894358,0.05035,0.207953446118186,0.0599
1,0.10249237600152483,0.03155,0.16461711508658053,0.0449
2,0.07406286065573563,0.022283333333333332,0.1494373560794199,0.0389
3,0.05453271884474651,0.016133333333333333,0.1461283969949944,0.0393
4,0.05579321447389655,0.017866666666666666,0.1538632904525943,0.0392
5,0.03149932175405236,0.009783333333333333,0.127712265997577,0.0302
6,0.023700685107472745,0.007216666666666666,0.1330661552958846,0.0307
7,0.020460733638215236,0.00635,0.14384212287041342,0.0322
8,0.014120512409029697,0.0042833333333333334,0.13246632979760845,0.0291
9,0.00922599434186211,0.0024833333333333335,0.13874359508766235,0.0278
10,0.008770623651797885,0.0021666666666666666,0.13467680394624965,0.0258
11,0.004768102268055185,0.001,0.14152488133515345,0.0276
12,0.003015631428685982,0.0005333333333333334,0.1358500008608902,0.026
13,0.003174263931315904,0.0006,0.134160166016638,0.0256
14,0.0014820619652742557,0.00013333333333333334,0.14279920380434943,0.0258
15,0.0009976823696476842,0.0,0.14047348267598853,0.0251
16,0.0008477322272422652,5e-05,0.14313674588758957,0.0253
17,0.0006660830515306332,1.6666666666666667e-05,0.14746899049743298,0.0246
18,0.000701204825022935,1.6666666666666667e-05,0.14850663624788313,0.0253
19,0.0005358983123283219,1.6666666666666667e-05,0.14737244307261932,0.0248
20,0.00046247760033923973,0.0,0.14761743699426427,0.0247
21,0.0004253686269409079,0.0,0.14907775517829044,0.0248
22,0.00039171867498098435,0.0,0.1498088525575671,0.025
23,0.0003672366277367796,0.0,0.15013326885351222,0.0248
24,0.0003413263629550459,0.0,0.15022993836600582,0.0249
25,0.00032494387281705486,0.0,0.1501735433808071,0.0244
26,0.00030622045472977413,0.0,0.1518042510821888,0.0251
27,0.0002899947333544627,0.0,0.15170977065503538,0.0243
28,0.0002768882687215809,0.0,0.15259665286394147,0.0245
29,0.0002668386796734032,0.0,0.15285184793372403,0.0242
30,0.00025449226980346287,0.0,0.15409996380288848,0.0247
31,0.00024312556491144806,0.0,0.1540874369204471,0.0246
32,0.00023138432332476315,0.0,0.15406009917239727,0.0247
33,0.00022327248553015812,0.0,0.15439482019048203,0.0244
