0,0.3212715364491583,0.059816666666666664,0.6151263915292869,0.0954,0.31132958737253374,0.0546
1,0.1616903357466463,0.03668333333333333,0.4812221177205365,0.0828,0.23158170444661774,0.0418
2,0.1022240105907681,0.024083333333333335,0.4447092379854623,0.0742,0.1939761625097727,0.0348
3,0.06599081797909348,0.017833333333333333,0.43540923566230083,0.0732,0.18698736717546655,0.0354
4,0.041041510042081425,0.010466666666666668,0.41272378568966717,0.0684,0.17423914081759662,0.0346
5,0.03095927676943552,0.008583333333333333,0.40289039426655543,0.0708,0.16258998759838283,0.0328
6,0.02211054517633017,0.005733333333333333,0.3973728063690482,0.0638,0.1603405010247232,0.031
7,0.013873042038929865,0.0031166666666666665,0.3923541961375467,0.0632,0.15861010543367887,0.0306
8,0.010028639278067908,0.0022833333333333334,0.3934855422835476,0.0618,0.1560623021795233,0.0276
9,0.008220645039443825,0.0017,0.3930459778600884,0.0606,0.1546464083501047,0.0286
10,0.005978719977183804,0.0009666666666666667,0.38608982457762514,0.0608,0.1583009033001469,0.0276
11,0.004456598447541328,0.0007166666666666667,0.38905072751543296,0.059,0.15348815021161036,0.0274
12,0.0037975537805154612,0.0004333333333333333,0.3958265885703377,0.0594,0.1563573532903826,0.0272
13,0.003047227853005221,0.0002666666666666667,0.3928105522040889,0.059,0.1520050736768444,0.0264
14,0.002606562190307697,0.00025,0.39129101006019623,0.0566,0.15539956591764872,0.0264
15,0.0022022682445503525,0.00018333333333333334,0.392404194053344,0.057,0.15619715581222612,0.0266
16,0.0019285615580286733,0.0001,0.392194274095225,0.0576,0.15415358864925216,0.0268
17,0.0017982622820478687,6.666666666666667e-05,0.39259850019813314,0.0568,0.15509837341358665,0.0258
18,0.0016497114659913654,1.6666666666666667e-05,0.39235810331655957,0.0564,0.15588416082637205,0.0258
19,0.0014953931733883686,1.6666666666666667e-05,0.3939883498493245,0.0566,0.15365176637409825,0.026
20,0.001368151595922756,1.6666666666666667e-05,0.39468978113237724,0.057,0.155776657130774,0.0264
21,0.0012897448476839996,1.6666666666666667e-05,0.39526475253098003,0.0566,0.15670747524580683,0.0264
22,0.0011890144805386826,1.6666666666666667e-05,0.39430759877790744,0.0562,0.1544828020661233,0.0258
23,0.0011464114168766085,1.6666666666666667e-05,0.39443239356357024,0.0562,0.1560187675119446,0.0256
24,0.001061107153251926,1.6666666666666667e-05,0.3958750914192274,0.0568,0.1538063361160728,0.0254
25,0.0009985246400812991,1.6666666666666667e-05,0.3947604751861158,0.0566,0.15533324030398052,0.0248
26,0.0009534322588180561,0.0,0.39630156935059085,0.0552,0.1550113930637136,0.0258
27,0.0009059338715694766,0.0,0.39701223058207313,0.056,0.15458988445432087,0.026
28,0.0008667697165063557,0.0,0.397349855990198,0.0564,0.15417623414572018,0.0256
29,0.0008420639998746416,0.0,0.39723613275509106,0.056,0.154095221722621,0.0258
30,0.000801016427561358,0.0,0.39672535824393795,0.0554,0.1555944375749043,0.026
31,0.0007688170602406053,0.0,0.39643728542605344,0.0558,0.15459251261571716,0.0262
32,0.0007403887410928482,0.0,0.3976264003266951,0.056,0.15440292296637342,0.0258
33,0.000719208046197824,0.0,0.39761540008187574,0.0554,0.15510387022648142,0.0254
34,0.0006925825428975896,0.0,0.39791573017118237,0.0552,0.15414740264125076,0.0254
35,0.0006712411125037914,0.0,0.39821098510596414,0.0554,0.15461228823181686,0.0254
36,0.0006491661804091415,0.0,0.3981700589098898,0.0552,0.1554696197678585,0.0254
37,0.0006246536757284453,0.0,0.39747817266368624,0.0554,0.15490573600137808,0.026
38,0.000607749072228319,0.0,0.39807781854680224,0.0546,0.15488693294433073,0.0252
39,0.0005850606316464766,0.0,0.39861249385944997,0.0552,0.15520269902017625,0.0248
40,0.0005697446275058279,0.0,0.3990092052587477,0.0548,0.1549624221851573,0.0254
41,0.0005576417880498342,0.0,0.39916299143791095,0.0548,0.1557377277533707,0.0258
42,0.0005402212551040748,0.0,0.3989372938538475,0.0554,0.15535555629574369,0.0256
43,0.0005268260951484888,0.0,0.3988626900413814,0.0548,0.15522392120433015,0.0248
44,0.0005112588976655488,0.0,0.400105858616304,0.0552,0.15520751030206942,0.0246
45,0.0004966795561573511,0.0,0.39952182486388627,0.055,0.15526204584589745,0.025
46,0.0004886848583996213,0.0,0.3995347376322439,0.0552,0.15454641875013625,0.025
47,0.0004750896729101047,0.0,0.40016747102892414,0.0552,0.15550254951351888,0.025
48,0.00046463163256357337,0.0,0.39993974904663226,0.0552,0.15480512704947158,0.0252
49,0.0004546335054758553,0.0,0.40083217922563646,0.055,0.15518487012542304,0.025
