0,2.302561597132247,0.8876333333333334,2.3025635258298593,0.8858,2.3025582871779045,0.8872
1,2.3025392717009536,0.8876333333333334,2.3025408697528102,0.8858,2.302534642594409,0.8872
2,2.3025148876283454,0.8876333333333334,2.3025148082552036,0.8858,2.3025078930141247,0.8872
3,2.302491231072947,0.8876333333333334,2.3024902456610814,0.8858,2.302482400847223,0.8872
4,2.302468202930903,0.8876333333333334,2.302467744609798,0.8858,2.3024563245486918,0.8872
5,2.3024428907590067,0.8876333333333334,2.3024416615640444,0.8858,2.3024297423867126,0.8872
6,2.302419268789679,0.8876333333333334,2.3024174808492335,0.8858,2.3024042518715673,0.8872
7,2.302395499080522,0.8876333333333334,2.302396288622229,0.8858,2.302376752402276,0.8872
8,2.302372844345841,0.8876333333333334,2.3023732843477127,0.8858,2.3023516594289184,0.8872
9,2.3023506321041154,0.8876333333333334,2.3023502450681526,0.8858,2.3023270612322713,0.8872
0,inf,0.8864,2.878943187558717,0.8838,2.6274712126173885,0.887
